item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236398857688,Marcus Smart 2022-23 Panini Mosaic Reactive Blue #188 Boston Celtics,1.79,3.05,3.05,3.05,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857689,Josh Jung 2020 Bowman 1st Edition #BFE-113 Texas Rangers,1.99,1.79,1.79,1.79,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857690,Luis Robert 2020 Bowman Chrome Prospects #BCP-150 Chicago White Sox,2.09,1.915,1.915,1.9,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857691,Ivan Castillo 2021 Elite Extra Edition Hidden Gems Signatures #HG-IC Padres,1.99,,,,0,No solds | No actives | No data,
236398857692,Bob Newland 1975 Topps #269 New Orleans Saints,1.75,2.37,2.15,2.15,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857693,DeMar DeRozan 2022-23 Panini Mosaic Silver #170 Chicago Bulls,1.99,2.02,,2.0,0,Browse BIN | No actives | Sold median P1,
236398857694,Justin Verlander 2023 Topps Update Stars of MLB #SMLB-61 New York Mets,1.75,,1.69,1.69,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857695,Alex Rodriguez 2013 Panini Hometown Heroes #136 New York Yankees,1.75,,7.95,7.95,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857696,Brett Favre 2016 Donruss Inducted Class of 2016 #1 Green Bay Packers,2.35,2.99,1.99,1.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857697,Donovan Mitchell 2022-23 Panini Mosaic Jam Masters #8 Cleveland Cavaliers,1.59,2.45,1.59,1.59,7,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857698,Paul George 2022-23 Panini Select Orange Flash Prizm #16 Los Angeles Clippers,1.95,2.04,1.59,1.59,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857699,Marcus Smart 2022-23 Panini Select Red Cracked Ice Prizm #35 Boston Celtics,1.84,1.99,1.78,1.79,9,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857700,Don Mattingly 1994 Fleer Sunoco #17 NM-MT OR BETTER New York Yankees,1.75,,,,0,No solds | No actives | No data,
236398857701,Clyde Edwards-Helaire 2020 Select Prizm Neon Green Prizm Die Cut #254 Chiefs,4.5,3.25,4.5,4.5,4,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857702,Joel Embiid 2022-23 Panini Select Blue Prizms #47 Philadelphia 76ers,1.99,2.245,1.99,1.99,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857703,Alex Rodriguez 2018 Panini Diamond Kings The 500 #500-AR New York Yankees,1.75,2.49,1.99,1.99,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857704,Trae Young 2022-23 Donruss Magicians #7 Atlanta Hawks,1.59,2.25,1.59,1.59,11,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857705,Kevin Durant 2022-23 Panini Select Select Certified #17 Phoenix Suns,1.75,1.75,1.69,1.69,10,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857706,Dez Bryant 2018 Score Scorecard #86 Dallas Cowboys,1.75,2.625,,2.6,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
236398857707,Scoot Henderson 2023-24 Panini Prizm Draft Picks #24 RC NBA G League Ignite,1.59,,1.69,1.69,7,Browse BIN | ActiveCache | Active median P1,
236398857708,Patrick Mahomes II 2023 Donruss Elite #83 Kansas City Chiefs,1.7,3.4850000000000003,1.99,1.99,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857710,Oswald Peraza 2023 Topps Update Stars of MLB #SMLB-80 New York Yankees,1.75,2.91,1.59,1.59,11,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857712,Jalen Green 2022-23 Panini Select Orange Flash Prizm #52 Houston Rockets,1.99,2.99,2.99,2.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857713,Shaquille O'Neal 2023-24 Panini Prizm Draft Picks #92 LSU Tigers,1.59,4.19,2.99,2.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857714,Cameron Heyward 2020 Panini Prestige #181 Pittsburgh Steelers,1.75,5.68,3.84,3.85,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236398857716,Sean Murphy-Bunting 2019 Unparalleled Rookie Signatures Cosmos #237 Buccaneers,6.05,6.25,6.25,6.25,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236398857724,Donovan Mitchell 2022 Panini Chronicles Draft Picks Revolution #94 Louisville,1.99,2.435,1.75,1.75,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449840,Bradley Beal 2022-23 Panini Select Green White Purple #62 Washington Wizards,1.59,1.99,1.99,1.99,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449841,Jalen Suggs 2021 Panini Prizm Draft Picks Orange Ice #3 RC Gonzaga Bulldogs,1.99,3.36,1.94,1.95,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449842,Don Mattingly 1990 Starline Long John Silver #28 New York Yankees,1.93,2.42,1.87,1.89,5,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449843,Marcus Smart 2022-23 Panini Mosaic Green Color Match #188 Boston Celtics,1.99,2.99,2.99,2.99,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449844,Bradley Beal 2022-23 Panini Select Blue Prizm #162 Washington Wizards,1.6,1.99,1.99,1.99,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449846,Luka Doncic 2022-23 Donruss Franchise Features #26 Dallas Mavericks,1.99,2.635,1.98,1.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449847,Trae Young 2022-23 Panini Select Red Cracked Ice Prizm #166 Atlanta Hawks,2.5,3.49,3.49,3.49,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449848,Julius Randle 2021-22 Panini Select Numbers #27 New York Knicks,1.75,3.5,1.75,1.75,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449850,Ja Morant 2023-24 Panini Prizm Draft Picks #57 Murray State Racers,1.75,1.625,22.81,22.8,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449851,Alex Rodriguez 2021 Donruss Optic Mythical #M4 Texas Rangers,1.59,2.92,1.5,1.5,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449852,Alex Rodriguez 2021 Panini Diamond Kings The Club #TC-2 New York Yankees,1.98,1.98,1.9,1.9,10,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449853,Russell Westbrook 2023-24 Panini Prizm Draft Picks Purple Wave #55 UCLA Bruins,1.99,2.99,2.99,2.99,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449854,Alex Rodriguez 2013 Panini Hometown Heroes #79 Seattle Mariners,1.75,2.24,2.24,2.25,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336240449855,Ryquell Armstead 2019 Panini Absolute Retail #163 RC Jacksonville Jaguars,1.75,1.75,1.6,1.6,6,Browse BIN | Browse BIN (Tier1) | Active median P1,
336240449856,Don Mattingly 1995 Pacific #299 MINT New York Yankees,4.05,,,,0,Browse BIN | No actives | No data,
336240449857,Jalen Green 2022-23 Panini Mosaic Jam Masters #14 Houston Rockets,1.59,1.79,1.865,1.85,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
